,x,y
keys,7.6534495,-2.3089092
Meanwhile,-35.030285,-11.517617
stamps,10.753663,10.093164
should,29.58659,-27.929947
replenishing,7.340443,6.0944486
Strong,-17.134409,-2.824315
meant,30.481901,-20.841074
Icefields,-2.6298175,21.485884
handle,9.448179,-8.982126
listened,13.974368,7.949842
means,-2.576419,-33.591213
impinging,-8.584136,-10.211755
listener,15.107608,-3.5664377
eobs,32.490036,36.00782
shaping,16.119123,-33.466946
generalist,-16.31998,18.021368
Once,-0.059902832,-44.616604
hadcm,-3.6213806,-47.72672
Because,10.614402,-37.88341
gbm,8.397165,3.094729
knickzone,-15.168895,-0.7124333
INALT,2.8565583,53.54099
gbr,-0.86151075,13.126379
unfeasible,20.399279,-3.3818278
favoring,11.778437,15.931337
interiors,-32.319057,6.953732
CRS,15.826984,29.749285
CRP,42.37424,-0.96026635
CRV,-15.930339,31.013853
CRT,20.318586,36.38207
CRU,-6.7408304,-25.394232
correlations,-3.7892723,-33.47102
Cretaceous,-21.391325,-46.927452
CRC,1.5276552,8.598986
hydrometeorological,13.461108,11.8436
CRD,30.80198,36.63326
CRE,-17.746523,-24.530827
CRN,12.59733,32.482784
ABMs,11.509407,-4.8677516
alboran,2.0818741,15.154336
Spitzer,-8.203496,-18.64053
migrations,-29.892569,-26.818027
Gallup,36.489708,-12.951081
piston,-12.662726,-11.682816
spinup,3.605209,32.060062
ends,-6.8784256,-50.653145
ld,-3.166069,4.6569653
strides,24.722939,-6.874939
woce,26.203547,38.621128
catabolism,5.1278844,22.134537
ngrip,-34.1582,-38.941597
reappears,17.814108,-8.620408
configuration,-19.046577,-38.502087
observable,26.319895,-23.837894
AVERT,26.830805,-14.527104
invited,28.042961,-17.183485
alkanols,-3.0251522,25.565247
monograph,13.941933,1.3540629
streams,-38.764606,-21.292816
invites,23.986849,-10.594165
vadose,-7.2856364,1.8406802
chikungunya,7.3032837,36.725506
stranding,-1.3623853,15.670472
snowfall,-35.179287,-21.922424
distil,16.84388,-8.016517
geba,25.999695,30.07894
li,-49.099857,-3.7799098
lv,13.927298,21.333916
interbasinal,10.711125,30.282299
elmer,-5.522642,-6.681299
rhode,3.3645618,-16.465324
viticulture,9.1015005,12.484451
compensating,-9.457873,-41.14842
lr,-4.6723027,-48.793873
utilizing,8.244001,-24.98348
wto,31.316778,-0.5918167
louisiana,-37.8334,12.441574
Stations,1.9031914,-21.076889
lgc,-7.635471,28.002155
Stagnic,-10.858159,35.26087
setsThe,4.407049,-1.4468576
accident,26.769354,-7.507347
RegEM,8.008723,-4.751644
lgs,-17.21067,36.15889
lgt,-4.961779,30.950579
Sir,8.987376,-19.601234
Irrigation,7.9188604,36.55685
pdmt,-9.705045,47.09334
coals,-17.364996,10.342922
frameworks,23.594343,-32.3089
macroaggregates,-8.122625,18.942247
ultra,-11.699007,-11.264576
discoveries,30.479551,-19.79988
unpaired,2.7812347,-2.6513755
vb,0.8992722,9.166913
vc,-9.858829,23.588768
CMFEP,-26.236721,19.296812
ve,35.82785,-25.423813
vg,-8.1422415,-7.338797
vh,10.597261,22.744015
vi,-27.80857,24.968464
vl,-10.383133,37.04061
vm,-28.064335,23.425316
vn,-16.656054,-8.767806
vo,20.891737,14.502414
hardware,12.80649,-18.302021
vr,6.2390375,18.129292
vs,-49.998787,-3.9599876
vt,12.724206,11.732161
vu,7.220124,-7.733917
vw,-3.814425,4.2675138
vz,10.618454,19.253841
sits,-35.001385,21.682386
waivers,34.99861,-16.51229
situ,-9.546514,-21.497667
Solvent,7.12183,26.936228
Arakan,-34.777367,10.874979
LPX,0.87663937,-26.370758
matthew,6.9867597,-11.163989
vR,6.355527,18.180088
estuaries,-33.644436,-12.566397
outbreak,-24.781101,-14.169846
modelwe,12.297614,-12.845424
atacama,-34.078217,4.988367
Photochemical,-3.250729,24.238789
nvap,-16.104147,32.67109
infinity,-7.791996,0.18750747
emotionally,-12.04536,20.559479
Percentages,-2.2516158,36.37205
Grey,-16.86968,-34.34907
mesothermal,-17.226456,14.569329
fecundity,-25.085587,-9.88205
arcmap,9.103074,-42.389412
architectures,15.815501,6.9037523
NGSA,-6.2929077,-9.52004
infinite,14.759452,-26.015423
amazonis,4.2729588,8.236899
haslea,-14.039951,19.83744
lupus,-1.6141554,14.213883
adapted,-31.866892,-10.189332
formic,-9.706184,-3.4326386
dinosterol,-26.40699,23.082294
drawing,24.832922,-28.23748
subgroup,7.8882265,-6.1799583
istockphoto,2.2724648,-18.125275
restructure,4.2184224,-2.2984166
flesh,-13.538296,13.0051775
mandate,20.636894,-36.427685
fpus,17.154282,-4.81371
monteverde,43.623005,-8.184424
trachyandesite,-20.319126,4.1316357
umn,31.919546,8.491826
Company,25.317524,5.2639537
coralville,-1.4644837,17.569332
spinner,15.333907,10.439592
BBNs,17.010527,19.311258
clipped,-6.4619656,-35.142902
strive,20.551155,-18.33906
vain,21.363075,30.892225
government,26.362028,-34.769073
checking,9.72525,-25.152485
inundation,-37.00617,-22.403282
mendelian,3.0491574,4.97231
bambusoideae,4.197954,10.186499
unbalance,12.528742,-0.3793479
cedar,30.853792,2.9519575
airports,7.5476284,-9.213299
blockages,-12.4654455,-1.0774531
password,9.465184,2.2811759
cerevisiae,-11.162203,13.049556
semiprecession,-22.906464,-0.9637349
Engineers,22.616545,28.955475
isua,-21.021677,4.584603
Archean,-15.8068905,-26.910694
Creek,-25.815733,0.6773579
finnish,25.334915,18.722769
Laurentian,-2.9074693,22.63195
unprotected,-26.59386,-1.0044748
verifying,23.229464,-6.808375
gdds,-15.422576,33.029007
kunlun,-34.263393,10.913469
carbontracker,-5.968767,34.471603
amendment,-25.358727,31.449078
Addition,4.5650144,34.3084
interact,4.2458897,-41.063656
margaritifer,-0.5555345,10.76792
identified,-5.243651,-35.879574
daylight,-21.216438,-10.948659
advective,-24.276985,-25.91851
dice,5.520289,-29.985668
vsg,12.735789,23.39719
vsi,5.5303063,14.030393
asynchronously,30.191181,15.106289
vsl,12.413629,0.024220927
bedding,-37.655396,-14.976449
Proteaceae,-17.698366,17.890783
Bromine,16.486116,41.846878
referential,22.61352,19.705145
Montana,-39.02491,12.12259
ontogenetic,-14.729355,15.917984
Fields,25.11677,29.028862
nanodroplets,-5.261032,0.46879753
BSSI,-3.1143568,28.132757
TCOWL,11.876265,6.580143
tidewater,-31.219318,7.1225724
pictograms,2.7165675,31.77728
Bathurst,-4.71216,7.940554
ACCMIP,-2.9008448,49.67087
talus,-18.521212,-0.14739074
counties,-40.71297,-31.026285
iris,-6.251618,-18.28959
computerized,10.671053,-0.46012437
arcmin,5.8078218,-6.2993007
Socioeconomic,17.790884,-22.033731
ferretti,5.1928988,13.990297
transitive,24.19899,-23.342152
software,8.22248,-42.20347
palaeoatmospheric,27.411821,9.302212
intermediates,-21.538958,12.0317135
rectify,18.240463,37.155582
FC,14.080486,20.423658
assess,35.703106,-30.333614
luna,-0.49749127,-13.715476
lung,16.897781,-13.524379
lund,3.3870432,-26.237053
protozoa,-12.010316,17.973978
CLIO,1.0895108,-27.191622
CLIM,12.767264,22.764973
larvae,-27.808441,-11.223418
larval,-25.12247,-10.149243
lidar,-6.67663,-20.987103
restricts,-12.274059,-3.276609
mitigation,24.32078,-35.779064
Tropospheric,-43.454815,2.247954
venezuelan,1.8531224,28.696499
mesopause,9.458315,11.0683155
complacency,11.191577,10.361343
Hutchinson,18.972498,25.222618
overdeepening,-15.319349,2.3162484
lowered,-35.759987,-4.559417
convergence,-29.450674,-27.308504
apollo,-1.3144648,-15.459142
valuation,18.245892,-37.248577
Scatter,-13.733928,-32.383156
compute,36.04109,-29.159792
calorimetry,-5.732552,-4.723525
peroxidases,23.954704,26.326221
gravitational,-24.086388,-23.182396
imbalances,-18.449053,37.534035
convince,30.453794,-28.942678
imbalanced,6.8157425,3.7538357
distribution,-12.146086,-32.103436
radiatively,-21.591537,-7.4001546
peroxy,-39.698917,-4.1083817
CIC,-35.450924,22.887953
lanzhou,42.301884,-10.6651745
CIA,-38.443996,2.1926808
rightly,23.908798,-8.622174
CIE,-19.430685,-42.77053
int,28.77132,18.465233
contribute,-9.876862,-45.1262
inp,8.994688,42.871723
CIM,2.0315628,41.281338
ins,2.1274161,47.07737
CIS,-16.531406,29.006065
inm,2.500612,-24.388199
epithelial,-1.1998707,-0.64870995
ind,2.1610508,9.052558
pygoscelis,-26.025694,14.849077
ing,20.922062,26.042229
ina,14.541862,15.971609
inc,9.619296,-42.827095
readjustments,5.376411,5.647106
compressive,-1.6979871,2.7164304
trials,-9.971964,-12.271876
Utah,5.681506,-17.919794
bpost,5.4556503,24.713642
scholarly,24.915562,-13.313122
gracilis,-11.349978,12.179712
OceanMAPS,26.053137,25.58362
lookup,33.097656,9.379629
overwhelms,-16.529463,11.611155
predominant,-19.505014,-30.08611
empires,6.061869,18.977686
semblance,17.374651,10.936315
Maturity,15.204388,36.091057
JEOL,-6.655414,-8.163013
MACC,-4.54068,50.07251
MACA,21.571459,10.719362
irvine,6.5126386,-15.62697
veil,-12.100173,34.02488
vein,-11.050246,-3.8872495
MACH,8.948671,8.527861
ghost,13.262435,20.931026
bivalve,-14.460747,21.410442
OOB,7.147927,6.0598025
lasted,-17.021181,-44.10909
lift,-14.31682,-3.4177737
silico,-11.598323,11.186518
res,38.794056,12.677578
glaciality,16.32481,27.23622
silica,-43.791286,-10.237086
rep,-7.461317,-48.117268
lognormal,-2.8861234,-36.187706
extrapolated,-4.337917,-37.04304
aliased,-4.2497406,7.39448
alleles,-28.208212,-5.245225
child,19.410343,-18.591501
desirable,21.416847,-25.400234
reactants,-1.9806826,2.9957747
demanded,20.892952,0.61372656
extrapolates,8.169124,38.049854
controversial,27.462303,-25.25535
semantic,27.724573,-7.752146
peripheries,-2.5752437,19.908756
aliases,5.4711814,3.3595653
reddish,-39.25507,-14.15949
spex,-2.4875662,-4.8459425
Workflow,8.0718,11.1954155
bristlecone,-3.9705381,31.3128
spes,-11.693913,45.00285
invaders,2.477876,2.9530542
spei,-8.568186,-28.042883
arkansas,-2.0278628,14.801777
diverted,16.18955,-15.806214
spec,8.022954,28.584078
rel,4.71001,45.028538
impinges,19.588932,4.504476
waterlogged,-11.473434,6.611208
ESPG,15.888907,45.38771
logarithmically,-4.240963,0.3847276
electronics,6.594888,-3.7008994
tagging,19.113771,11.3929405
unrest,21.460339,-14.076226
lvn,1.3103154,-6.0789156
thoughtful,13.029218,-5.5178823
subfossil,-27.452442,3.0103407
sorbas,-23.080225,6.856478
disparities,24.938614,-13.077833
announced,26.6961,-36.040756
Stage,-35.861122,-10.126714
EVI,-9.024634,-27.952778
monotonous,-1.1353912,17.689816
bubbling,2.7762852,9.212376
horn,-42.42693,9.5287285
approximation,7.8352284,-31.464624
EVP,6.4146852,29.320139
spect,38.975014,27.183517
chem,-2.6957242,-47.35153
multitemporal,14.519297,12.301748
anemones,1.5922,-0.32730138
Partly,21.554531,33.722496
deliberate,20.187492,-21.133226
SnRF,40.250732,24.88874
Eustatic,14.082978,22.601301
consequent,-22.228018,-15.561209
Visual,-3.8377633,-6.93962
glaciers,-40.98707,-21.81814
subducts,15.969289,25.931187
zoomed,2.5908227,29.793552
officially,31.339405,-3.3962927
Reliable,27.371975,19.050402
Faced,22.172438,40.9662
SVTmean,-14.732587,39.23236
bangkok,10.669509,-6.5683956
underrepresented,22.42983,0.043436486
daughter,-22.772615,11.049369
SLRD,-15.504703,42.22817
items,27.21418,-29.03872
niue,9.866215,-10.360537
conjunctive,18.626354,20.730268
maunder,48.91965,-0.7934791
Orleans,-4.913463,6.5623827
wyoming,-37.868942,12.995574
Lubienia,10.518004,34.48312
Jet,-28.5337,-27.449575
generalizability,25.256681,2.4817684
verrucaria,15.876698,-0.5344198
highly,-30.607676,-16.632706
retards,-2.8026838,8.947879
hindsight,21.014132,-4.2026653
total,-23.872816,-17.038841
Shear,18.663488,41.966896
SLRDs,-15.936719,41.891876
alligator,13.63428,35.913322
motivate,25.76727,-29.17606
negative,-32.907124,38.54851
Reported,0.4947573,26.874372
GloPEM,6.8134336,8.049294
Qiagen,-12.443518,-12.877351
Qaidam,-32.513706,15.210312
Lignin,9.4067,34.83522
Climatological,16.044937,43.79717
infusion,8.261403,23.93743
award,18.013721,-5.4671187
aware,35.28719,-25.99397
usearch,24.29535,22.576674
zeroed,13.075981,45.878395
acdisc,32.96993,6.710032
nitrogenase,-11.613616,8.512439
torques,-16.329031,-2.479886
midi,4.9009247,-12.263533
theories,24.571108,-29.681454
oxide,-42.973305,-6.476987
Walsh,36.993538,14.594594
prosocial,15.050089,-9.760303
transparency,19.209116,-32.186966
Developed,32.28022,-7.1392307
Mesoamerican,23.204542,42.96103
typologies,16.405209,-4.8830156
validates,26.836864,-10.754577
validated,7.138947,-36.4291
Rainfall,-6.3845224,-24.114769
tornadoes,5.148404,-0.2960774
verify,34.60072,-30.09172
oagcms,5.5529027,11.80978
methanol,-16.011902,-13.840044
gondwana,-16.162573,5.8635216
interview,27.38083,-20.179165
beach,-39.36369,-23.536129
offshore,-38.851013,-23.969734
Vertically,30.82196,36.612663
fever,-24.468006,-13.664017
coined,10.287733,-3.5939937
earlier,-16.873896,-48.134136
movable,8.047897,12.697902
measurementsWe,4.2043123,-1.1580458
midlands,-2.3644993,15.529169
strategists,15.025191,41.65713
stocktake,23.55016,24.598804
Herein,20.26413,7.5760016
Curves,-2.7222228,46.22864
encompassing,-38.215157,-25.731604
aboveground,-34.431934,-7.3399415
bioclimatic,4.214182,-31.178123
heuristically,23.42986,29.036747
NAOcc,32.305984,19.19295
infested,-9.142269,6.8901334
hectare,-13.962166,-20.654905
finest,32.39163,25.789196
japan,-41.95398,-32.479275
nets,16.65094,-21.137484
COSMO,2.2058167,-25.905
iaea,33.63739,3.7851267
highlights,20.247332,-29.13281
encapsulated,-15.472868,1.7449495
workable,17.486526,8.058342
vents,-22.856277,1.4247031
encapsulates,25.116484,0.47598144
elevo,25.347713,16.563719
volatilized,-7.250022,22.286697
connectedness,16.308144,-8.367219
versus,-50.114487,-3.9916816
bant,1.3452592,17.31031
stabilities,12.348334,35.119995
LMDz,2.6054373,-26.80771
Administration,10.922275,-47.778885
Analysis,-5.436555,-32.458622
band,-20.981602,-23.74783
Merck,-20.363392,13.525993
payback,28.134447,-2.3722682
bank,15.511813,-43.86259
unfccc,26.459063,-38.062965
streamflow,-7.7483726,-27.067907
LMDZ,31.09802,15.0509815
rocky,-40.012497,-18.4189
spatialised,15.55254,24.428389
ascends,0.6928137,4.5598173
colluvium,3.1060836,17.262781
rocks,-43.15032,-11.493889
LMDI,33.80012,19.783781
xifeng,-27.670383,10.480624
improvements,19.26607,-32.68897
louis,-9.01076,26.880463
LMDG,27.485296,14.646347
wunderlich,-11.762805,22.431808
ECBilt,1.141779,-27.149427
lifted,-17.351492,-3.6744616
schemes,8.674899,-30.760244
logs,-16.742863,9.009792
impede,16.41224,-22.163832
palau,-38.540234,11.484759
bioindication,17.10375,30.848358
Rift,-39.212986,-24.195433
medicine,5.2102685,-16.120619
hygroscopicity,-40.982006,3.3269765
hooker,3.9291685,7.277338
Xinjiang,-38.13772,8.904073
californianus,9.742562,33.785202
tops,-36.459957,-19.232115
standard,-50.740276,6.890057
campaigns,11.790004,-42.517746
ecliptic,-22.603714,-21.818804
autochtonous,8.565057,36.810024
Brunhes,-17.324371,-28.080767
Yasue,25.032717,22.049324
collation,31.558847,10.236357
refreezing,-35.470524,-21.206764
CRNAs,25.250061,-6.290291
vanillyls,-11.136694,26.109394
created,8.039206,-41.902287
September,-9.55784,-54.034073
incisors,1.7174649,8.895225
dtasul,-19.805475,31.51262
Interpreted,17.179302,38.78255
creates,19.55836,-26.915134
Dorchester,39.225346,-19.079094
regress,41.969833,10.9289255
icequarterco,-5.7212048,40.32288
ISTran,9.942863,19.043133
daunting,23.072603,-24.438335
Yimaguan,-25.99136,9.362788
jackknife,15.161223,5.7291827
Ackerman,19.94528,7.649942
meshes,21.30713,22.763992
thick,-41.624023,-17.800955
centrifuge,-13.228412,-9.799982
fPOM,-3.086939,23.548323
observations,-6.681646,-23.891533
farming,-13.738913,-42.022694
pinpointing,16.55814,15.602963
haines,-1.2036451,16.228962
Ablation,9.477476,28.836859
palaeontology,9.355312,-5.790924
inexact,8.653161,13.61093
corresponded,-23.465662,-2.3177946
tripolar,28.834173,15.419958
Gene,-7.2810793,-13.885226
Employing,3.5589478,0.0056894952
fuelled,-23.691566,-6.640718
scenes,-4.0283656,-18.855629
seated,-16.200735,0.54119277
Arhydrothermal,-23.050417,10.883375
subcontinental,32.270435,22.3299
minus,-11.304725,-27.777992
navigate,17.772432,-6.8836174
ALCC,-4.3587933,-29.058315
constellations,27.305685,34.111183
JAMSTEC,5.2266335,-15.8470545
stalls,12.901747,30.74352
annite,-18.159515,-2.0713258
Flight,0.92024964,-15.080698
Trecon,17.855148,18.921434
Ecol,-16.858845,33.744503
latter,-44.610065,-21.465872
luxury,20.172455,10.369749
transmit,20.847605,-11.703457
correlating,-3.571696,-39.109234
mutants,8.265618,28.265516
insulated,-18.924381,-5.3265986
Temp,2.1756365,47.0422
rvsmow,3.9068847,-2.780053
boxcar,-6.2205696,-10.898462
viscosity,-24.438534,-23.04004
Ryder,-3.5065272,15.461638
exercised,12.964677,-6.548766
anatomy,3.3819299,26.102217
megaspores,-23.824045,1.4841475
involving,21.53457,-32.836365
insulates,0.7261804,24.163765
exercises,22.34427,-25.250519
Patient,11.564635,10.998485
gridding,6.277295,-25.34614
belitung,-36.12363,11.135682
Gedaref,44.296253,16.265142
palaeoaltitude,12.417006,-7.548231
craneflies,-14.34258,16.638136
intergroup,26.585503,-9.531005
udc,-7.1574225,5.403781
calculated,-4.051654,-37.69498
QSH,13.667154,10.929159
Dynamic,2.8216789,-26.275528
scavenging,-40.658237,-7.905626
QSW,14.944673,44.123543
voting,23.540619,-20.130646
quantifying,17.70474,-30.261736
calculates,5.0711174,-28.225542
Hyyti,-26.299078,24.292059
Monitor,5.5504165,-18.44679
confront,22.64258,-16.530918
doped,-41.385647,-0.56625795
Discrepancies,5.09165,28.68668
religions,22.637024,4.417576
Ganges,-35.240814,14.597678
keywords,35.452232,-14.306953
enjoyed,13.967546,-11.011021
European,-41.939976,-33.59993
calculate,36.22342,-29.261158
foraging,-36.33378,2.893196
hru,17.642694,29.971102
hrv,40.638535,31.161112
hrs,7.3253164,25.112568
leakages,18.428982,35.32679
adequate,20.163261,-30.894001
hrb,-44.440826,14.909414
lightening,17.222052,35.081036
stasis,-16.58578,-27.850197
leisure,7.7787004,0.966353
Quick,7.9692717,1.3595734
gravimeter,6.1411004,-6.5932164
cleanly,11.8250885,10.417304
covering,-14.329729,-44.78191
Unravelling,11.612939,23.089607
unmet,29.66001,-12.65689
twsc,23.138012,42.919666
twsa,31.092995,33.063316
twsi,6.413592,21.175463
filtfilt,21.927567,11.775178
Namib,-5.3393936,13.708263
rookeries,11.547942,33.5941
uninhabited,-4.6031065,8.107724
fragmental,-5.993865,1.4674938
arthropods,-17.365763,17.527378
Foster,4.9971743,-13.252346
GBR,3.5131145,28.579721
projections,0.7400822,-50.084003
cattle,-29.018799,-16.051704
chihuahuan,0.422221,-3.2761326
Indonesian,-32.861824,-26.697123
Jensen,31.472267,34.44342
Comprehensive,34.036716,7.8522367
afloat,23.853436,-1.6102731
Water,-33.283646,-22.192822
unable,33.93123,-31.209328
Bringing,22.398499,29.958822
wg,32.37292,-17.29617
stagegate,14.965587,-4.3126245
wd,-29.011713,23.122818
terms,13.986249,-34.96824
wa,-43.67445,17.709866
wn,6.7753463,5.1321855
wm,-19.979187,-16.95408
wl,-11.333353,26.937305
MILLENNIA,20.349434,23.525345
wj,-2.8166707,4.5902543
wi,-11.414801,-26.334322
wh,-25.341019,31.397367
ww,9.328994,22.05807
wv,36.09851,28.344587
wu,39.991287,-3.8812659
wt,-46.953415,-6.9589615
ws,-7.510245,-1.2954897
wr,16.458565,10.788469
namba,4.190679,19.660114
wp,-25.860683,36.55128
Lauraceae,-8.512805,13.846596
overestimated,-9.456294,-39.80902
linkage,16.648182,-27.284475
Extracting,9.398988,9.543155
bray,-1.2087694,-32.681812
Guidelines,24.478346,34.634907
bermudensis,-17.334112,27.351976
granitoid,14.869185,28.759615
Fredriksson,23.80804,1.2406131
exceeds,-31.056757,-32.596214
Conversely,-39.39286,4.3368163
fdsi,0.8214594,-38.26828
sigmoidal,-14.877177,36.23691
rheological,-22.259315,-3.9214394
seizure,11.001856,-12.126124
ANOSIM,1.6714528,9.741083
interrelations,4.8117247,-2.0420601
constructively,21.005543,-9.253696
refill,-1.5372578,32.154396
uamh,0.81684315,13.004961
mmes,9.747463,3.7289393
palawan,-11.111245,29.44273
chromatographic,-8.508537,-8.041606
accentuate,20.843279,27.017673
mmem,8.960648,39.906532
appreciation,24.742504,-19.67935
warmth,-21.476755,-45.958492
duties,28.525537,-13.746653
waterhousii,-30.36146,24.669258
debrites,10.846,4.718559
intergyre,-30.087332,5.9165235
droplets,-41.81902,-7.102031
gypsiferous,-3.7595773,29.008162
cryogenically,7.0639725,27.225374
picante,11.827989,13.548627
cladosporium,3.6598332,6.417747
brightening,-44.226406,3.4581118
unproven,16.003092,-9.527161
applied,36.54983,-28.442583
